8932358,19961101,article,mesh,"Butanols,Chromatography, High Pressure Liquid,DNA,DNA Damage,DNA Repair,Endonucleases,Free Radical Scavengers,Hydroxyl Radical,Molsidomine,Nitrates,tert-Butyl Alcohol","analogs &amp; derivatives,antagonists &amp; inhibitors,drug effects,metabolism,pharmacology","D000440 Q000494 NN,D008981 Q000031 NN,D004247 Q000187 NY,D009566 Q000037 NN,D017665 Q000494 NN,D009566 Q000494 NY,D016166 Q000494 NN,D008981 Q000494 NN,D004720 Q000378 NY","943,4238,4239,5219,6386,65357,5353788,9859122,44135672",NULL,DNA damage by peroxynitrite characterized with DNA repair enzymes.,"The DNA damage induced by peroxynitrite in isolated bacteriophage PM2 DNA was characterized by means of several repair enzymes with defined substrate specificities. Similar results were obtained with peroxynitrite itself and with 3-morpholinosydnonimine (SIN-1), a compound generating the precursors of peroxynitrite, nitric oxide and superoxide. A high number of base modifications sensitive to Fpg protein which, according to HPLC analysis, were mostly 8-hydroxyguanine residues, and half as many single-strand",Nucleic acids research,"B Epe, D Ballmaier, I Roussyn, K Briviba, H Sies"," Insitut für Pharmazie, Universität Mainz, Germany. epe@goofy.zdv.uni-mainz.de",1996 Nov;24(21):4105-10,10.1093/nar/24.21.4105
9798962,19981001,article,mesh,"Bacteriophage phi X 174,DNA,DNA Damage,DNA Repair,DNA, Viral,Deoxyribonuclease (Pyrimidine Dimer),Dose-Response Relationship, Radiation,Endodeoxyribonucleases,Escherichia coli Proteins,Exodeoxyribonucleases,Free Radical Scavengers,Free Radicals,Gamma Rays,Nitrogen,Nitrous Oxide,Oxygen,Water,tert-Butyl Alcohol","adverse effects,genetics,metabolism,pharmacology,radiation effects","D010584 Q000235 NN,D004247 Q000528 NY,D004249 Q000235 NY,D004260 Q000235 NY,D010100 Q000378 NN,D004706 Q000378 NN,D009609 Q000378 NN,D014867 Q000378 NN,D009584 Q000378 NN,D004279 Q000528 NN,D016166 Q000378 NN,D005090 Q000378 NN,D005609 Q000494 NN,D005720 Q000009 NY,D020002 Q000378 NN","947,948,962,977,6386,44135672",NULL,"Characterization of DNA damage induced by gamma-radiation-derived water radicals, using DNA repair enzymes.","PURPOSE: To characterize the DNA damage profiles due to gamma-radiation induced water radicals. MATERIALS AND METHODS: Double stranded (ds) phiX174 DNA was irradiated in aqueous solution with gamma-rays under different gassing conditions (O2, N2O or N2) and the damage profiles were determined using DNA repair enzymes. RESULTS: The DNA damage profile under O2 is characterized by about equal numbers of direct single-strand breaks (ssb) and Fpg sensitive sites, whereas endonuclease III and exonuclease III site",International journal of radiation biology,"G K Kuipers, M V Lafleur"," Department of Radiotherapy, Faculty of Medicine, Vrije Universiteit, Amsterdam, The Netherlands. gk.kuipers.oncol@med.vu.nl",1998 Oct;74(4):511-9,10.1080/095530098141384
11399166,20010618,article,xref,NULL,NULL,NULL,"12144,22173730","127394148,127676177",Mechanism of sulfide oxidations by peroxymonocarbonate.,"A detailed mechanism for the oxidation of aryl sulfides by peroxymonocarbonate ion in cosolvent/water media is described. Kinetic studies were performed to characterize the transition state, including a Hammett correlation and variation of solvent composition. The results are consistent with a charge-separated transition state relative to the reactants, with an increase of positive charge on the sulfur following nucleophilic attack of the sulfide at the electrophilic oxygen of peroxymonocarbonate. In additi",Inorganic chemistry,"D A Bennett, H Yao, D E Richardson"," Center for Catalysis, Department of Chemistry, University of Florida, Gainesville, FL 32611-7200, USA.",2001 Jun;40(13):2996-3001,10.1021/ic000910h
11875065,20020510,article,"xref,mesh","ATP-Binding Cassette Transporters,Alcohols,Benzene Derivatives,Blotting, Western,Chromatography, High Pressure Liquid,Dose-Response Relationship, Drug,Fungal Proteins,Genotype,Glutaredoxins,Glutathione Peroxidase,Glutathione Transferase,Hydrogen Peroxide,Oxidative Stress,Oxidoreductases,Oxygen,Plasmids,Proteins,Reactive Oxygen Species,Saccharomyces cerevisiae,Saccharomyces cerevisiae Proteins,Substrate Specificity","enzymology,metabolism,pharmacology","D001555 Q000494 NN,D005979 Q000378 NY,D000438 Q000494 NN,D005656 Q000378 NN,D018528 Q000378 NN,D010100 Q000378 NN,D010957 Q000378 NN,D011506 Q000378 NY,D012441 Q000201 NN,D005982 Q000378 NN,D006861 Q000494 NN","241,784,977,5884,6410,6629,12053,124886,53627471","127498194,127629371,129192846,129369435,129832748,136210299",The yeast glutaredoxins are active as glutathione peroxidases.,"The yeast Saccharomyces cerevisiae contains two glutaredoxins, encoded by GRX1 and GRX2, which are active as glutathione-dependent oxidoreductases. Our studies show that changes in the levels of glutaredoxins affect the resistance of yeast cells to oxidative stress induced by hydroperoxides. Elevating the gene dosage of GRX1 or GRX2 increases resistance to hydroperoxides including hydrogen peroxide, tert-butyl hydroperoxide and cumene hydroperoxide. The glutaredoxin-mediated resistance to hydroperoxides is ",The Journal of biological chemistry,"Emma J Collinson, Glen L Wheeler, Ester Ocón Garrido, Angela M Avery, Simon V Avery, Chris M Grant"," Department of Biomolecular Sciences, University of Manchester Institute of Science and Technology, Manchester M60 1QD, United Kingdom.",2002 May;277(19):16712-7,10.1074/jbc.m111686200
15150442,20040430,article,"xref,mesh","1-Butanol,Animals,Bone Marrow Cells,Calcium Signaling,Cell Death,Cell Line,Communicable Diseases,Dendritic Cells,Mice,Neoplasms,Oligopeptides,Phagocytosis,Phosphatidic Acids,Phospholipase D,Receptors, Formyl Peptide,tert-Butyl Alcohol","cytology,drug effects,immunology,metabolism,pharmacology","D010712 Q000494 NN,D003141 Q000276 NN,D020013 Q000187 NY,D044042 Q000378 NY,D009369 Q000276 NN,D020002 Q000494 NN,D003713 Q000276 NN,D009842 Q000494 NY,D001854 Q000378 NN,D016923 Q000276 NN,D010587 Q000187 NY,D003713 Q000378 NY,D001854 Q000166 NN,D010739 Q000378 NY,D020001 Q000494 NN","263,6386,456181,457933,68661247,71362579","127746861,128530390,376234205,376234223",Trp-Lys-Tyr-Met-Val-Met stimulates phagocytosis via phospho-lipase D-dependent signaling in mouse dendritic cells.,"Dendritic cells (DCs) play a key role in activating the immune response against invading pathogens as well as dying cells or tumors. Although the immune response can be initiated by the phagocytic activity by DCs, the molecular mechanism involved in this process has not been fully investigated. Trp-Lys-Tyr-Met-Val-Met-NH(2) (WKYMVM) stimulates the activation of phospholipase D (PLD) via Ca(2+) increase and protein kinase C activation in mouse DC cell line, DC2.4. WKYMVM stimulates the phagocytic activity, w",Experimental & molecular medicine,"Ha-Young Lee, Hyun Kyu Kang, Eun Jin Jo, Jung Im Kim, Youl-Nam Lee, Sang Hwa Lee, Yeong Min Park, Sung Ho Ryu, Jong-Young Kwak, Yoe-Sik Bae"," Medical Research Center for Cancer Molecular Therapy, College of Medicine, Dong-A University, Busan 602-714, Korea.",2004 Apr;36(2):135-44,10.1038/emm.2004.20
15242186,20040301,article,"xref,mesh","Animals,Antioxidants,Aryl Hydrocarbon Hydroxylases,Asteraceae,Cell Survival,Dose-Response Relationship, Drug,Glucose,Hepatocytes,Liver,Male,Oxidative Stress,Phenols,Plant Extracts,Plant Leaves,RNA, Messenger,Rats,Rats, Wistar,Tumor Cells, Cultured","analysis,biosynthesis,chemistry,drug effects,genetics,metabolism,pathology,pharmacology","D001189 Q000096 NN,D008099 Q000187 NY,D022781 Q000378 NN,D002470 Q000187 NN,D010936 Q000032 NN,D005947 Q000096 NN,D008099 Q000378 NN,D018384 Q000187 NY,D010936 Q000494 NY,D012333 Q000378 NN,D010636 Q000032 NN,D019659 Q000737 NY,D001189 Q000235 NN,D022781 Q000473 NN,D000975 Q000494 NY,D022781 Q000187 NN,D018515 Q000737 NN","5793,6410,7858,24749,107526,10954115,87517085","53786821,127629371,129621433,129755920",The effect of Smallanthus sonchifolius leaf extracts on rat hepatic metabolism.,"Smallanthus sonchifolius (yacon), originating from South America, has become popular in Japan and in New Zealand for its tubers which contain beta-1,2-oligofructans as the main saccharides. The plant is also successfully cultivated in Central Europe in the Czech Republic in particular. Its aerial part is used in Japan and in Brazil as a component in medicinal teas; while aqueous leaf extracts have been studied for their hypoglycemic activity in normal and diabetic rats. We have already demonstrated the high",Cell biology and toxicology,"K Valentová, A Moncion, I de Waziers, J Ulrichová"," Institute of Medical Chemistry and Biochemistry, Palacký University, Olomouc, Czech Republic. kata.valentova@email.cz",2004 Mar;20(2):109-20,10.1023/b:cbto.0000027931.88957.80
17319734,20070305,article,"xref,mesh","Alkenes,Catalysis,Hydrogen Peroxide,Kinetics,Models, Chemical,Molecular Structure,Organosilicon Compounds,Oxidation-Reduction,Quantum Theory,Silicates,Solvents,Stereoisomerism,Time Factors,Tungsten Compounds,Vanadium","chemical synthesis,chemistry","D017646 Q000138 NN,D000475 Q000138 NY,D017640 Q000737 NY,D000475 Q000737 NN,D012997 Q000737 NN,D017973 Q000737 NY,D017646 Q000737 NY,D006861 Q000737 NY,D014639 Q000737 NY","784,23990,73220,42626440",128774203,Mechanism of [gamma-H2SiV2W10O40](4-)-catalyzed epoxidation of alkenes with hydrogen peroxide.,The mechanism of [gamma-H2SiV2W10O40]4--catalyzed epoxidation of alkenes with hydrogen peroxide in acetonitrile/tert-butyl alcohol was investigated. The negative Hammett rho+ (-0.88) for the competitive oxidation of p-substituted styrenes and the low XSO (XSO = (nucleophilic oxidation)/(total oxidation)) value of <0.01 for the [gamma-H2SiV2W10O40]4--catalyzed oxidation of thianthrene-5-oxide reveal that the strong electrophilic oxidant species is formed on [gamma-H2SiV2W10O40]4- (I). The preferable formatio,Inorganic chemistry,"Yoshinao Nakagawa, Noritaka Mizuno"," Department of Applied Chemistry, School of Engineering, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8656, Japan.",2007 Mar;46(5):1727-36,10.1021/ic0623258
20209517,20100412,article,"xref,mesh","Alkenes,Butadienes,Catalysis,Cyclization,Ligands,Models, Molecular,Molecular Structure,Organometallic Compounds,Schiff Bases,Stereoisomerism,Titanium",chemistry,"D014025 Q000737 NY,D012545 Q000737 NY,D000475 Q000737 NY,D002070 Q000737 NY,D009942 Q000737 NY","241,6998,7845,23963,86573619","127631469,128353953,129258501","Theoretical investigations on the mechanism of hetero-Diels-Alder reactions of Brassard's diene and 1, 3-butadiene catalyzed by a tridentate schiff base titanium(IV) complex.","The mechanism of the hetero-Diels-Alder reactions of Brassard's diene and 1,3-butadiene catalyzed by a titanium(IV) complex of a tridentate Schiff base was investigated by DFT and ONIOM methods. The calculations indicate that the mechanism of the reaction is closely related to the nucleophilicity-electrophilicity between diene and carbonyl substrates. A stepwise pathway is adopted for Brassard's diene, and the step corresponding to the formation of the C--C bond is predicted to be the rate-determining step ","Chemistry (Weinheim an der Bergstrasse, Germany)","Zhishan Su, Song Qin, Changwei Hu, Xiaoming Feng"," Key Laboratory of Green Chemistry & Technology, Ministry of Education, College of Chemistry, Sichuan University, Chengdu 610064, China.",2010 Apr;16(14):4359-67,10.1002/chem.200902488
22736527,20120723,article,xref,NULL,NULL,NULL,"244,1140,69344,11235752","129529351,129638713,129861263,246305222",Discrete cationic zinc and magnesium complexes for dual organic/organometallic-catalyzed ring-opening polymerization of trimethylene carbonate.,"We describe herein an original approach for the efficient immortal ring-opening polymerization (iROP) of trimethylene carbonate (TMC) under mild conditions using dual-catalyst systems combining a discrete cationic metal complex with a tertiary amine. A series of new zinc and magnesium cationic complexes of the type [{NNO}M](+) [anion](-) ({NNO}(-) = 2,4-di-tert-butyl-6-{[(2'-dimethylaminoethyl)methylamino]methyl}phenolate; M = Zn, [anion](-) = [B(C(6)F(5))(4)](-) (2), [H(2)N-{B(C(6)F(5))(3)}(2)](-) (3), and","Chemistry (Weinheim an der Bergstrasse, Germany)","Pierre Brignou, Sophie M Guillaume, Thierry Roisnel, Didier Bourissou, Jean-François Carpentier"," Laboratoire Organométalliques: Matériaux et Catalyse, Institut des Sciences Chimiques de Rennes, UMR 6226 CNRS and Université de Rennes 1, Campus de Beaulieu, 35042 Rennes, France.",2012 Jul;18(30):9360-70,10.1002/chem.201200336
23873381,20131001,article,mesh,"Acetonitriles,Benzyl Alcohols,Butylated Hydroxytoluene,Chemistry, Pharmaceutical,Excipients,Hydrogen-Ion Concentration,Hydrolysis,Indolequinones,Kinetics,Solutions,Water","chemistry,methods","D045563 Q000737 NY,D001592 Q000737 NN,D002626 Q000379 NN,D002084 Q000737 NY,D012996 Q000737 NY,D000097 Q000737 NN,D014867 Q000737 NY,D005079 Q000737 NN","125,962,6342,20832823",NULL,Hydrolysis of the quinone methide of butylated hydroxytoluene in aqueous solutions.,"Butylated hydroxytoluene or BHT is an antioxidant commonly used in pharmaceutical formulations. BHT upon oxidation forms a quinone methide (QM). QM is a highly reactive electrophilic species that can undergo nucleophilic addition. Here, the kinetic reactivity of QM with water at various apparent pH values in a 50% (v/v) water-acetonitrile solution at constant ionic strength of I = 0.5 (NaCl)4 , was studied. The hydrolysis of QM in the presence of added acid, base, sodium chloride, and phosphate buffer resul",Journal of pharmaceutical sciences,"Maren Gulsrud Willcockson, Maria M Toteva, Valentino J Stella"," Small Molecule Process and Product Development, Amgen Inc, South San Francisco, California, 94080.",2013 Oct;102(10):3579-85,10.1002/jps.23657
24494822,20140219,article,NULL,NULL,NULL,NULL,NULL,NULL,"Chiral propargylic cations as intermediates in SN1-type reactions: substitution pattern, nuclear magnetic resonance studies, and origin of the diastereoselectivity.","Nine propargylic acetates, bearing a stereogenic center (-C*HXR(2)) adjacent to the electrophilic carbon atom, were prepared and subjected to SN1-type substitution reactions with various silyl nucleophiles employing bismuth trifluoromethanesulfonate [Bi(OTf)3] as the Lewis acid. The diastereoselectivity of the reactions was high when the alkyl group R(2) was tertiary (tert-butyl), irrespective of the substituent X. Products were formed consistently with a diastereomeric ratio larger than 95:5 in favor of th",Journal of the American Chemical Society,"Dominik Nitsch, Stefan M Huber, Alexander Pöthig, Arjun Narayanan, George A Olah, G K Surya Prakash, Thorsten Bach"," Department Chemie and Catalysis Research Center (CRC), Technische Universität München , D-85747 Garching, Germany.",2014 Feb;136(7):2851-7,10.1021/ja411772n
