9890471,19990101,article,mesh,"Adolescent,Child,Female,Humans,Inflammatory Bowel Diseases,Male,Radionuclide Imaging,Radiopharmaceuticals,Retrospective Studies,Sensitivity and Specificity,Technetium Tc 99m Exametazime",diagnostic imaging,D015212 Q000000981 NY,"450484,56841051,129626367",NULL,Clinical applications of technetium Tc 99m hexamethyl propylene amine oxime leukocyte scan in children with inflammatory bowel disease.,"BACKGROUND: Labeled leukocyte imaging is a helpful diagnostic tool in the detection of inflammation and sepsis. The technetium Tc 99m hexamethyl propylene amine oxime (99mTc HMPAO)-labeled leukocyte scan has been found to be more sensitive than the Indium-111 labeled leukocyte scan in detecting inflammatory bowel disease, with reported sensitivities of 95% to 100%. Experience with the 99mTc HMPAO-labeled leukocyte scan was examined and its clinical applications evaluated in the immediate treatment of patien",Journal of pediatric gastroenterology and nutrition,"M A Del Rosario, J F Fitzgerald, A R Siddiqui, S K Chong, J M Croffie, S K Gupta"," Division of Gastroenterology, James Whitcomb Riley Hospital for Children, Indiana University Medical Center, Indianapolis 46202, USA.",1999 Jan;28(1):63-70,10.1097/00005176-199901000-00015
10095198,19990101,article,mesh,"Animals,Chinchilla,Cholesteatoma, Middle Ear,Ear, Middle,Electric Impedance,Pharmaceutical Vehicles,Propylene Glycol,Temporal Bone","chemically induced,pathology,toxicity","D013701 Q000473 NN,D018424 Q000139 NN,D019946 Q000633 NN,D004432 Q000473 NY,D018424 Q000473 NY",1030,NULL,Pathogenesis of experimental aural cholesteatoma in the chinchilla.,"Histopathological observation of celloidin serial sections of the chinchilla middle ear after treatment with propylene glycol disclosed the development of severe inflammation of the middle ear mucosa and tympanic membrane, papillary proliferation of the epidermis of the tympanic membrane and external auditory meatus, and retraction and adhesion of the tympanic membrane. The findings for the tympanic membrane, impedance testing and histopathological examination suggested that there were two types of acquired",ORL; journal for oto-rhino-laryngology and its related specialties,"S Imamura, I Nozawa, M Imamura, Y Murakami"," Department of Otolaryngology, Yamanashi Medical University, Yamanashi, Japan. imamuras@res.yamanashi-med.ac.jp",1999 Jan;61(2):84-91,10.1159/000027647
10190577,19990212,article,mesh,"Cell Cycle,Cell Death,Cell Line,DNA,DNA Fragmentation,DNA Replication,Diploidy,Epichlorohydrin,Epoxy Compounds,Ethylene Oxide,Fibroblasts,Glutathione,Humans,Male","biosynthesis,cytology,drug effects,metabolism,pharmacology","D004247 Q000096 NN,D005347 Q000166 NY,D004852 Q000494 NY,D004247 Q000187 NN,D002453 Q000187 NY,D005347 Q000378 NN,D053938 Q000187 NN,D016923 Q000187 NN,D004261 Q000187 NY,D004811 Q000494 NY,D005347 Q000187 NN,D005027 Q000494 NY,D005978 Q000378 NN","6354,6378,7835,124886,44135672",NULL,"Effects of three epoxides--ethylene oxide, propylene oxide and epichlorohydrin--on cell cycle progression and cell death in human diploid fibroblasts.","Ethylene oxide (EtO), propylene oxide (PO), and epichlorohydrin (ECH) strongly influenced the G1/S progression in human diploid fibroblasts, VH-10. However, these epoxides did not affect substantially the G2/M progression. It was found that G1 arrest is induced by these epoxides 6-18 h after the treatment at doses above 5, 3, and 0.5 mMh for EtO, PO, and ECH, respectively. An inhibitory effect on DNA synthesis was also demonstrated at the same doses within the same time interval. On the contrary, the epoxid",Chemico-biological interactions,"P Mlejnek, A Kolman"," Institute of Biophysics, Academy of Sciences of the Czech Republic, Brno. mlejnek@ibp.cz",1999 Feb;117(3):219-39,10.1016/s0009-2797(98)00109-4
10357132,19990701,article,mesh,"Animals,Biocompatible Materials,Cell Count,Cell Survival,Coloring Agents,Exudates and Transudates,Female,Hydrogels,Implants, Experimental,Macrophages,Materials Testing,Microscopy, Electron, Scanning,Oxazines,Polyethylene Glycols,Polypropylenes,Rats,Rats, Sprague-Dawley,Tetrazolium Salts,Thiazoles,Thymidine,Time Factors,Xanthenes","chemical synthesis,cytology,drug effects,enzymology,metabolism,toxicity","D011092 Q000138 NN,D002470 Q000187 NN,D011126 Q000138 NN,D001672 Q000633 NY,D020100 Q000633 NY,D005122 Q000166 NN,D011092 Q000633 NY,D008264 Q000187 NN,D013936 Q000378 NN,D020100 Q000138 NN,D011126 Q000633 NY,D001672 Q000138 NN,D005122 Q000201 NN","5789,11077,64965,64966",NULL,In vitro cytotoxicity and in vivo biocompatibility of poly(propylene fumarate-co-ethylene glycol) hydrogels.,"The in vitro cytotoxicity and in vivo biocompatibility of poly(propylene fumarate-co-ethylene glycol) [P(PF-co-EG)] hydrogels were assessed in order to investigate the influence of poly(ethylene glycol) molecular weight and copolymer composition. These materials have application as injectable cardiovascular implants; cytotoxicity due to leachable products, as well as inflammation caused by the biomaterial itself, may ultimately affect the biocompatibility of the implant. We utilized a 7-day in vitro cytotox",Journal of biomedical materials research,"L J Suggs, M S Shive, C A Garcia, J M Anderson, A G Mikos"," Institute of Biosciences and Bioengineering and Department of Chemical Engineering, Rice University, Houston, Texas 77251-1892, USA.",1999 Jul;46(1):22-32,10.1002/(sici)1097-4636(199907)46:1&lt;22::aid-jbm3&gt;3.0.co;2-r
10993433,20000901,article,mesh,"Adult,Aged,Blood Sedimentation,C-Reactive Protein,Cell Separation,Crohn Disease,Data Interpretation, Statistical,Female,Humans,Immunoenzyme Techniques,Leukocyte Elastase,Leukocytes,Male,Middle Aged,Neutrophils,Radionuclide Imaging,Radiopharmaceuticals,Technetium Tc 99m Exametazime","analysis,blood,diagnosis,diagnostic imaging,enzymology","D003424 Q000097 NN,D007962 Q000000981 NY,D009504 Q000201 NY,D003424 Q000000981 NN,D002097 Q000032 NN,D003424 Q000175 NY,D003424 Q000201 NN,D019272 Q000097 NY","450484,56841051,129626367",NULL,Polymorphonuclear leukocyte-elastase in Crohn's disease: correlation with 99mtechnetium hexamethyl propylene amine oxime leukocyte scintigraphy.,"In Crohn's disease (CD), labeled leukocyte scintigraphy results are highly correlated with radioendoscopic findings and the degree of histologic inflammation. We evaluated the correlation between leukocyte activity measured by two complementary methods. polymorphonuclear leukocyte (PMN)-elastase concentration and leukocyte scintigraphy. In 20 patients with CD, labeled leukocytes, 99m technetium hexamethyl propylene amine oxime (99mTc-HMPAO) scintigraphy, and PMN-elastase concentration were evaluated on the ",Journal of clinical gastroenterology,"R Dhôte, P Dhôte-Burger, T Thevenot, J Y Devaux, E Beades, B Richard, B Christoforov"," Service de Médecine Interne, Hôpital Cochin, Paris, France. robin.dhote@cch.ap-hop-paris.fr",2000 Sep;31(2):152-5,10.1097/00004836-200009000-00013
11287031,20010401,article,"xref,mesh","Animals,Cell Death,Cell Survival,Cryopreservation,Cryoprotective Agents,Culture Media,Dimethyl Sulfoxide,Female,Organ Preservation,Ovarian Follicle,Ovary,Propylene Glycols,Sheep,Time Factors","cytology,drug effects,methods,pharmacology","D010053 Q000166 YN,D009926 Q000379 NY,D004121 Q000494 NN,D015925 Q000379 NY,D006080 Q000166 NY,D003451 Q000494 NY,D006080 Q000187 NN,D011409 Q000494 NN","679,8252","128141778,129060975",Follicular viability and morphology of sheep ovaries after exposure to cryoprotectant and cryopreservation with different freezing protocols.,"OBJECTIVE: To test the toxicity of cryoprotectant in sheep ovarian tissue and to determine optimal conditions for freezing hemiovary cortex. DESIGN: Small follicles (<60 microm in diameter) were isolated enzymatically for viability testing. Dead and live follicles were identified by using trypan blue staining, and follicle morphology was examined histologically. SETTING: Centre hospitalo-universitaire de Biologie de la Reproduction, Hôpital Edouard Herriot, Lyon, France. ANIMAL(S): Lambs 5 to 6 months of ag",Fertility and sterility,"B Demirci, J Lornage, B Salle, L Frappart, M Franck, J F Guerin"," Laboratoire de Zootechnie, Ecole Nationale Vétérinaire de Lyon, Marcy l'Etoile, France. b.demirci@vet-lyon.fr",2001 Apr;75(4):754-62,10.1016/s0015-0282(00)01787-8
11337167,20010521,article,"xref,mesh","Algorithms,Caprylates,Dermatologic Agents,Diffusion,Emulsions,Excipients,Guanine,Humans,Immunosuppressive Agents,In Vitro Techniques,Myristates,Ointment Bases,Ointments,Propylene Glycols,Skin Absorption,Solubility","administration &amp; dosage,analogs &amp; derivatives,chemistry,pharmacokinetics","D006147 Q000031 NN,D006147 Q000493 NN,D003879 Q000493 NN,D007166 Q000493 NN,D003879 Q000737 NN,D003879 Q000008 NY,D006147 Q000008 NY,D007166 Q000737 NN,D007166 Q000008 NY,D006147 Q000737 NN","753,764,8042,8252,60817,135398634,135413525","127472665,127763543,128902940,129060975,129439837",Evaluation of creams and ointments as suitable formulations for peldesine.,"In-vitro studies were conducted to study the efficacy of mixed and self-emulsifying creams and hydrophobic ointment formulations in delivering peldesine (BCX-34) into and across cryopreserved human cadaver skin (HCS). Oil-in-water cream formulations, containing 1% w/w of radiolabeled C(14) BCX-34 and propylene glycol (PG), glycerin (GLY), isopropyl myristate (IPM), oleic acid (OA) and capric-caprylic esters (CE) were prepared. Petrolatum and lanolin based ointments were also prepared with PG. Sections of th",International journal of pharmaceutics,"T X Viegas, L L Van Winkle, P A Lehman, S F Franz, T J Franz"," BioCryst Pharmaceuticals, Inc., 2190 Parkway Lake Drive, Birmingham, AL 35244, USA. tviegas@biocryst.com",2001 May;219(?):73-80,10.1016/s0378-5173(01)00632-9
11774313,20020305,article,mesh,"Animals,Bone Substitutes,Connective Tissue,Cross-Linking Reagents,Fumarates,Inflammation,Models, Animal,Photochemistry,Polypropylenes,Rabbits,Skull,Tissue Engineering","adverse effects,chemistry,cytology,drug effects,methods,pharmacology,standards,therapeutic use","D003238 Q000187 NN,D012886 Q000187 NN,D023822 Q000379 NY,D018786 Q000494 NY,D023822 Q000009 NN,D011126 Q000627 NY,D011126 Q000494 NN,D005650 Q000627 NY,D018786 Q000737 NY,D023822 Q000592 NN,D018786 Q000627 NN,D005650 Q000494 NN,D012886 Q000166 NN",NULL,NULL,Soft and hard tissue response to photocrosslinked poly(propylene fumarate) scaffolds in a rabbit model.,"The treatment of large cranial defects may be greatly improved by the development of precisely formed bone tissue engineering scaffolds. Such scaffolds could be constructed by using UV laser stereolithography to photocrosslink a linear, biodegradable polymer into a three-dimensional implant. We have previously presented a method to photocrosslink the biodegradable polyester, poly(propylene fumarate) (PPF). To ensure the safety and effectiveness of this technique, the soft and hard tissue response to photocr",Journal of biomedical materials research,"John P Fisher, Johan W M Vehof, David Dean, Jan Paul C M van der Waerden, Theresa A Holland, Antonios G Mikos, John A Jansen"," Department of Bioengineering, Rice University, Houston, Texas, USA.",2002 Mar;59(3):547-56,10.1002/jbm.1268
11895884,20020301,article,"xref,mesh","Adult,Air Pollutants, Occupational,Carcinogens,Chromatography, High Pressure Liquid,DNA Adducts,Epoxy Compounds,Female,Hemoglobins,Humans,Male,Nose Neoplasms,Occupational Exposure,Pilot Projects,Sister Chromatid Exchange","adverse effects,analysis,blood,chemically induced,genetics,metabolism,standards","D004852 Q000378 NY,D009669 Q000139 NN,D002273 Q000009 NN,D012854 Q000235 NY,D006454 Q000032 NY,D009669 Q000235 NN,D016273 Q000592 NY,D018736 Q000097 NY,D004852 Q000009 NN,D002273 Q000378 NY,D000395 Q000378 NY,D000395 Q000009 NN","6378,160438,91038077","127523511,127983601,245142481",Analysis of DNA and hemoglobin adducts and sister chromatid exchanges in a human population occupationally exposed to propylene oxide: a pilot study.,"Propylene oxide (PO), a simple alkylating agent used in the chemical industry, is weakly genotoxic and induces nasal cavity tumors in rodents on inhalation at high air concentrations. DNA adducts, hemoglobin adducts, and sister chromatid exchanges (SCE) were analyzed as biomarkers of exposure in a group of eight PO-exposed workers and eight nonexposed subjects. 1-2-Hydroxypropyladenine (1-HP-adenine) in DNA of WBCs was analyzed using a hypersensitive (32)P-postlabeling assay. HP-valine in hemoglobin was mea","Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology","Kamila Czene, Siv Osterman-Golkar, Xiao Yun, Gang Li, Fulin Zhao, Hermes Licea Pérez, Ming Li, A T Natarajan, Dan Segerbäck"," Department of Biosciences, Karolinska Institute, Novum, S-141 57 Huddinge, Sweden.",2002 Mar;11(3):315-8,NULL
12376143,20021005,article,"xref,mesh","Animals,DNA Adducts,Epoxy Compounds,Hemoglobins,Inhalation Exposure,Rats,Rats, Inbred F344,Valine","administration &amp; dosage,analogs &amp; derivatives,chemistry","D004852 Q000008 NY,D006454 Q000737 NY,D014633 Q000737 NY,D014633 Q000031 NY","6287,6378,130204,160438,21121256","127523511,127983601,128458032,128525917",Exposure-dependent accumulation of N-(2-hydroxypropyl)valine in hemoglobin of F344 rats exposed to propylene oxide by the inhalation route.,"The detection of hemoglobin adducts by mass spectrometry is a very sensitive and specific measurement of the extent of covalent binding of electrophilic chemicals. The exposure-dependent accumulation of N-(2-hydroxypropyl)valine (N-HPVal) in globin of rats exposed to propylene oxide (PO) (0, 5, 25, 50, 300 or 500 ppm) by the inhalation route was measured to assess the utility of Hb adducts as biomarkers of exposure. Analysis of N-HPVal by gas-chromatography tandem mass spectrometry showed a linear exposure-","Journal of chromatography. B, Analytical technologies in the biomedical and life sciences","Melva N Ríos-Blanco, Asoka Ranasinghe, Patricia Upton, Moung S Lee, Johannes G Filser, James A Swenberg"," Curriculum in Toxicology, University of North Carolina at Chapel Hill, Chapel Hill, NC 27599-7400, USA.",2002 Oct;778(?):383-91,10.1016/s1570-0232(02)00115-0
12464351,20021201,review,"xref,mesh","Carcinogens,Cohort Studies,DNA,Disinfectants,Environmental Pollutants,Epichlorohydrin,Epoxy Compounds,Ethylene Oxide,Hemoglobins,Humans,Mutagenicity Tests,Mutagens,Mutation,Neoplasms,Occupational Exposure,Polymorphism, Genetic,Risk Assessment,Smoking","chemically induced,chemistry,drug effects,epidemiology,metabolism,mortality,toxicity","D009369 Q000139 NY,D006454 Q000378 NN,D009369 Q000401 NN,D006454 Q000737 NN,D002273 Q000633 NN,D004247 Q000187 NN,D004202 Q000633 NN,D004247 Q000378 NN,D004852 Q000633 NY,D004811 Q000633 NY,D005027 Q000633 NY,D009153 Q000633 NY,D009369 Q000453 NN,D004785 Q000633 NN","6354,6378,7835,160438,44135672","127523511,127557587,127983601,128141679","Genotoxic effects of ethylene oxide, propylene oxide and epichlorohydrin in humans: update review (1990-2001).","Ethylene oxide (EtO), propylene oxide (PO) and epichlorohydrin (ECH) are important industrial chemicals widely used as intermediates for various synthetic products. EtO and PO are also environmental pollutants. In this review we summarize data published during the period 1990-2001 concerning both the genotoxic and carcinogenic effects of these epoxides in humans. The use of DNA and hemoglobin adducts as biomarkers of exposure and the role of polymorphism, as well as confounding factors, are discussed. We ha",Mutation research,"Ada Kolman, Miroslav Chovanec, Siv Osterman-Golkar"," Department of Molecular Biology and Functional Genomics, Stockholm University, SE-106 91, Stockholm, Sweden. ada.kolman@molbio.su.se",2002 Dec;512(?):173-94,10.1016/s1383-5742(02)00067-4
12857943,20031001,article,"xref,mesh","Administration, Inhalation,Animals,Bromodeoxyuridine,Carcinogens,Cell Division,Dose-Response Relationship, Drug,Epoxy Compounds,Goblet Cells,Liver,Male,Rats,Rats, Inbred F344","administration &amp; dosage,drug effects,metabolism,pathology,toxicity","D008099 Q000473 NN,D002455 Q000187 NN,D004852 Q000008 NN,D020397 Q000378 NN,D002273 Q000633 NY,D004852 Q000633 NY,D008099 Q000378 NN,D001973 Q000378 NN,D002273 Q000008 NN,D020397 Q000187 NY,D020397 Q000473 NN,D008099 Q000187 NN","6035,6378,160438,6918942","127523511,127983601,136216744",Effects of propylene oxide exposure on rat nasal respiratory cell proliferation.,"Long-term exposure of rodents to propylene oxide (PO) induced inflammation, respiratory cell hyperplasia, and nasal tumors at concentrations >/= 300 ppm, suggesting a possible role for cytotoxicity and compensatory cell proliferation in PO carcinogenesis. In this study, the effects of PO exposure on histopathology and cell proliferation in nasal and hepatic tissues were studied in male F344 rats exposed by inhalation for 3 or 20 days (0, 5, 25, 50, 300, and 500 ppm). Histopathology revealed an increase in m",Toxicological sciences : an official journal of the Society of Toxicology,"Melva N Ríos-Blanco, Shuji Yamaguchi, Mukta Dhawan-Robl, Winfried Kessler, Robert Schoonhoven, Johannes G Filser, James A Swenberg"," Curriculum in Toxicology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599, USA.",2003 Oct;75(2):279-88,10.1093/toxsci/kfg187
12943923,20030828,article,"xref,mesh","Animals,Biotransformation,DNA Repair,Drosophila,Epoxy Compounds,Ethylene Oxide,Female,Genes, Lethal,Genes, Recessive,Guanine,Male,Mutagens,Spermatozoa,X Chromosome","analogs &amp; derivatives,cytology,drug effects,genetics,pharmacokinetics,pharmacology","D004330 Q000235 NY,D004852 Q000494 NY,D013094 Q000187 NN,D004852 Q000493 NN,D006147 Q000493 NY,D004260 Q000235 NN,D013094 Q000166 NN,D006147 Q000031 NY,D005027 Q000493 NN,D004330 Q000187 NN,D005027 Q000494 NY,D009153 Q000494 NY","764,6354,6378,160438,135398634","127523511,127983601,128141679,129439837",Mutagenic activity of ethylene oxide and propylene oxide under XPG proficient and deficient conditions in relation to N-7-(2-hydroxyalkyl)guanine levels in Drosophila.,"Ethylene oxide (EO) and propylene oxide (PO) are direct acting mutagens with high Swain-Scott s-values, which indicate that they react preferentially with ring nitrogens in the DNA. We have previously described that in the X-linked recessive lethal (RL) assay in Drosophila postmeiotic male germ cells EO is, per unit exposure dose, 5-10 times more mutagenic than PO. Furthermore, at the higher dose range of EO tested, 62.5-1000 ppm, up to 20-fold enhanced mutation rates were measured in the absence of materna",Mutation research,"Madeleine J M Nivard, Kamila Czene, Dan Segerbäck, Ekkehart W Vogel"," Sylvius Laboratories, Department of Toxicogenetics, Medical Genetics Centre South-West Netherlands, Leiden University Medical Centre, Wassenaarseweg 72, 2300 RA Leiden, The Netherlands. m.j.m.nivard@lumc.nl",2003 Aug;529(?):95-107,10.1016/s0027-5107(03)00111-8
14648624,20040130,article,xref,NULL,NULL,NULL,8252,129060975,Density functional investigation of reaction of borohydride cation BH2+ with propylene.,"The reactions of BH2+ with propylene (CH2=CHCH3) to form both the adducts BC3H8+ and the H2-elimination products BC3H6+ + H2 have been investigated at the density functional B3LYP/6-311G(d,p) level of theory. It is shown that the electrophilic attacks of BH2+ towards two olefinic carbons of H2C=CHCH3 and two subsequent 1,3-H-shifts may form four low-lying BC3H8+ isomers (with the relative energies in parentheses in kcal/mol): 1 BH2+.CH2CHCH3 (0.0), 1' BH2+.CH3CHCH2 (6.3), 3 BHCH2CH2CH3+ (4.3), and 4 BHCH(CH",Journal of computational chemistry,"Zheng-Wang Qu, Hui Zhu, Ze-Sheng Li, Xing-Kang Zhang, Qi-Yuan Zhang"," State Key Laboratory for Structural Chemistry of Unstable and Stable Species, Center of Molecular Science, Institute of Chemistry, Chinese Academy of Sciences, Beijing 100080, PR China. qzwzhh@hotmail.com",2004 Jan;25(2):258-64,10.1002/jcc.10229
17084575,20070219,article,"xref,mesh","Algorithms,Antimalarials,Artemisinins,Chromatography, High Pressure Liquid,Drug Stability,Ethanol,Polyethylene Glycols,Propylene Glycol,Reproducibility of Results,Sesquiterpenes,Solvents,Spectrophotometry, Ultraviolet",analysis,"D000962 Q000032 NY,D012717 Q000032 NY,D037621 Q000032 NY","702,1030,6342,8252,65664,105031,156252,5464098,6917864,9821433,16394563,23697153,44410736,49769200,53486426,57253359,60196289,71300409,91746179,126963478,129317578","128482492,129060975,129571406,136206684",Stability of artesunate in pharmaceutical solvents.,"Stability of artesunate (ART) was established in three pharmaceutical solvents. The chromatographic conditions developed for this study were acetonitrile:potassium phosphate buffer 10 mM (40:60, v:v; pH 2.9) at 0.7 mL min(-1) with UV detection at 220 nm using a short X-Terra RP C18 column (50 mm x 3 mm, 3.5 microm). This isocratic condition led to the separation between ART and its main degradation products (i.e. alpha-DHA and beta-DHA) with analysis time of less than 4 min. The retention factors are 1.49, ",Journal of pharmaceutical and biomedical analysis,"Karen Gaudin, Marie-Hélène Langlois, Anne Barbaud, Chantal Boyer, Pascal Millet, Fawaz Fawaz, Jean-Pierre Dubost"," Laboratoire de Chimie Analytique UFR Pharmacie, EA 3677, Bases Thérapeutiques des Inflammations et Infections, Université Bordeaux 2, 146 rue Léo Saignat, 33076 Bordeaux Cedex, France. karen.gaudin@u-bordeaux2.fr",2007 Feb;43(3):1019-24,10.1016/j.jpba.2006.09.039
17109414,20070401,article,"xref,mesh","Caspase 3,Caspase 7,Cell Death,Cell Line, Tumor,DNA,Gene Transfer Techniques,Humans,Materials Testing,Methacrylates,Micelles,Polyethylene Glycols,Polymers,Propylene Glycols","chemical synthesis,chemistry,metabolism","D011409 Q000737 NY,D011092 Q000138 NN,D008689 Q000138 NN,D011092 Q000737 NY,D011108 Q000737 NY,D053179 Q000378 NN,D011108 Q000138 NN,D053148 Q000378 NN,D011409 Q000138 NN,D004247 Q000737 NN,D008689 Q000737 NY","174,8252,32881,44135672,54133229","128558036,128762144,129060975",Investigation of in vitro biocompatibility of novel pentablock copolymers for gene delivery.,"Novel pentablock copolymers of poly(diethylaminoethylmethacrylate) (PDEAEM), poly(ethylene oxide) (PEO), and poly(propylene oxide) (PPO), (PDEAEM-b-PEO-b-PPO-b-PEO-b-PDEAEM), were synthesized as vectors for gene delivery, and were tested for their biocompatibility on SKOV3 (human ovarian carcinoma) and A431 (human epidermoid cancer) cell lines under different in vitro conditions using various assays to elucidate the mechanism of cell death. These copolymers form micelles in aqueous solutions and can be tune",Journal of biomedical materials research. Part A,"Ankit Agarwal, Robert Unfer, Surya K Mallapragada"," Department of Chemical and Biological Engineering, Iowa State University, Ames, IA 50011, USA.",2007 Apr;81(1):24-39,10.1002/jbm.a.30920
17258836,20070312,article,"xref,mesh","Animals,Antioxidants,Biological Availability,Chitosan,Cyclosporine,Dose-Response Relationship, Drug,Drug Evaluation, Preclinical,Ellagic Acid,Ethanolamines,Gels,Glycerol,Immunosuppressive Agents,Kidney,Kinetics,Lactic Acid,Male,Nanoparticles,Polyglycolic Acid,Polymers,Propylene Glycol,Rats,Rats, Sprague-Dawley,Solvents,Temperature,Water","adverse effects,chemistry,drug effects,pathology,pharmacology,toxicity","D000975 Q000009 NN,D016572 Q000633 NN,D019344 Q000737 NN,D048271 Q000737 NN,D007668 Q000473 NN,D004983 Q000737 NN,D007668 Q000187 NY,D004610 Q000494 NY,D012997 Q000737 NN,D019946 Q000737 NN,D007166 Q000633 NN,D011100 Q000737 NN,D014867 Q000737 NN,D005990 Q000737 NN,D000975 Q000494 NY,D011108 Q000737 NN,D053758 Q000737 NY,D004610 Q000009 NN","612,753,962,1030,2909,7618,8252,61430,61503,62280,62358,62633,71391,71853,91435,101814,107689,159752,5280754,5281855,5284373,5458585,6435893,9855081,21896651,24883466,25246316,49867938,71306795,71463825,73896891,122172945,123134263,123134270,132274082","127400142,127998497,128902940,129060975",Biodegradable in situ gelling system for subcutaneous administration of ellagic acid and ellagic acid loaded nanoparticles: evaluation of their antioxidant potential against cyclosporine induced nephrotoxicity in rats.,"Ellagic acid (EA) is a potent antioxidant marketed as a nutritional supplement. Its pharmacological activity has been reported in wide variety of disease models; however its use has been limited owing to its poor biopharmaceutical properties, thereby poor bioavailability. The objective of the current study was to develop chitosan-glycerol phosphate (C-GP) in situ gelling system for sustained delivery of ellagic acid (EA) via subcutaneous route. EA was incorporated in the system employing propylene glycol (P",Journal of controlled release : official journal of the Controlled Release Society,"G Sharma, J L Italia, K Sonaje, K Tikoo, M N V Ravi Kumar"," Department of Pharmaceutics, National Institute of Pharmaceutical Education and Research (NIPER), S.A.S. Nagar, Mohali, Punjab, 1600 62, India.",2007 Mar;118(1):27-37,10.1016/j.jconrel.2006.11.026
17383165,20070501,article,"xref,mesh","Administration, Oral,Animals,Biological Availability,Calcitriol,Excipients,Fasting,Female,Immunosuppressive Agents,Injections, Intravenous,Molecular Structure,Polyethylene Glycols,Postprandial Period,Propylene Glycol,Swine,Swine, Miniature,Triglycerides","administration &amp; dosage,analogs &amp; derivatives,blood,chemistry,pharmacokinetics","D014280 Q000737 NN,D002117 Q000737 NN,D007166 Q000008 NN,D011092 Q000737 NN,D002117 Q000493 NN,D007166 Q000097 NN,D019946 Q000737 NN,D002117 Q000031 NY,D007166 Q000493 NN,D005079 Q000737 NN","1030,2524,8252,134070,5280453,5283740,5288149,5371993,6435810,6437079,9953732,13019066,20055510,57200020,73946427,99121954,129631814","127975892,129060975,136117265",Bioavailability of seocalcitol III. Administration of lipid-based formulations to minipigs in the fasted and fed state.,"The bioavailability of seocalcitol from two lipid-based formulations and a propylene glycol (PG) solution was studied in minipigs in the fasted and fed state. The lipid-based formulations were a medium chain triglyceride (MCT) solution and a self-microemulsifying drug delivery system (MC-SMEDDS) having a composition of 25% MCT, 48% cremophor RH 40, 27% akoline MCM. An IV solution was administered in order to determine the absolute bioavailability. In the fasted state the absolute bioavailability of seocalci",European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences,"Mette Grove, Anette Müllertz, Gitte P Pedersen, Jeanet L Nielsen"," Pharmaceutical Formulation, LEO Pharma A/S, Industriparken 55, DK-2750 Ballerup, Denmark.",2007 May;31(1):8-15,10.1016/j.ejps.2007.01.007
17531411,20070801,article,"xref,mesh","Administration, Oral,Aerosols,Anti-Infective Agents,Bornanes,Chemistry, Pharmaceutical,Drug Carriers,Drug Compounding,Drug Stability,Emulsions,Ethylene Glycols,Glycerides,Models, Chemical,Oils,Phase Transition,Polyethylene Glycols,Propylene Glycol,Solubility,Solvents,Surface-Active Agents,Technology, Pharmaceutical,Temperature,Time Factors,Viscosity","administration &amp; dosage,chemistry","D011092 Q000737 NN,D000890 Q000008 NN,D005026 Q000737 NN,D005989 Q000737 NN,D019946 Q000737 NN,D001892 Q000737 NY,D009821 Q000737 NY,D012997 Q000737 NY,D013501 Q000737 NY,D000890 Q000737 NY","1030,8146,8252,72144,11777299,76967262","129060975,129155567",Liquid spray formulations of xibornol by using self-microemulsifying drug delivery systems.,"Xibornol is a lipophilic drug mainly used in Italy and Spain in spray dosage forms for the local treatment of infection and inflammation of the throat. Its poor water solubility makes difficult the development of aqueous formulations of the drug, thus giving rise to a limited number of stable and pharmaceutically accepted preparations. In fact, xibornol is actually marketed only as spray aqueous suspension. The aim of this work was to evaluate the possibility of developing a stable liquid formulation of the",International journal of pharmaceutics,"M Cirri, P Mura, P Corvi Mora"," Dip. Scienze Farmaceutiche, Polo Scientifico di Sesto Fiorentino, Via U. Schiff 6, 50019 Sesto Fiorentino, Firenze, Italy. marzia.cirri@unifi.it",2007 Aug;340(?):84-91,10.1016/j.ijpharm.2007.03.021
17661214,20070101,review,"xref,mesh","Animals,Carcinogens,DNA,DNA Adducts,Epoxy Compounds,Ethylene Oxide,Humans,Molecular Epidemiology,Mutagens,Mutation,Nose Neoplasms,Occupational Exposure","chemically induced,drug effects,metabolism,toxicity","D009669 Q000139 NN,D004247 Q000187 NN,D004247 Q000378 NN,D002273 Q000633 NY,D004852 Q000633 NY,D005027 Q000633 NN,D009153 Q000633 NY","6354,6378,124886,160438,44135672","127523511,127983601,128141679,129192846",Propylene oxide: genotoxicity profile of a rodent nasal carcinogen.,"Propylene oxide (PO) is a DNA-reactive genotoxic agent; that is, it reacts with DNA to produce lesions in the genetic material. PO also induces tumors in rodents, although only at high concentrations and at portals of entry. This review of PO's genotoxicity profile is organized according to endpoints measured, that is, nonmutational or mutational endpoints, and as to whether the results were from in vitro or in vivo studies. In addition to results of experimental studies, PO's genotoxicity for humans is ass",Critical reviews in toxicology,"Richard J Albertini, Lisa M Sweeney"," Department of Pathology, University of Vermont, Burlington, Vermont 05401, USA. Ralbert315@aol.com",2007 Jan;37(6):489-520,10.1080/10408440701382959
